,Unnamed: 0,Unnamed: 0.1,학번,학생소속대학명,학생교육부계열,성별,입학과정,학적,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,학부출신,대학원출신,인건비총액,월별인건비
299,301,3649,AAEEO9LnYfOIiQCCHoFhrwIR,정보대학,공학,1,정원내신입학,졸업,컴퓨터·전파통신공학과,컴퓨터학전공,AAGfQMD7WlQeXOGRedxFV7M9,korean,박사과정,2019,1R,19911114,2020,2R,4.33,7,49,48.8,자교,자교,99100000,2359524
300,302,3650,AAHxtoV1CO0DzvqBGoAeola1,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,상담,AAHyB+Q/8ITZe6bVxE5awfzx,korean,박사과정,2018,1R,19880101,2020,2R,4.04,9,46,44.33,타교,자교,31600000,585185
301,303,3652,AAELeV7XWGhzq4TxAxH9Wz/A,의과대학,의학,1,외국인,졸업,의학과,안과학전공,AAGn30hK29LXd/xluiVkCtb0,foreigner,박사과정,2018,2R,19880723,2020,2R,4.08,8,80,,타교,타교,71250000,1484375
302,304,3658,AAEhi4aICpd2Dly3+tZUj2Fw,공과대학,공학,1,외국인,졸업,건축사회환경공학과,물과 환경전공,AAGopWa0c7/Rh6S3QHrGGKvP,foreigner,박사과정,2017,2R,19900624,2020,2R,4.04,10,97,,타교,타교,134046909,2234115
303,305,3659,AAFY7+RWB3ILGn5T2wPNWiIr,보건과학대학,자연과학,1,정원내신입학,졸업,의생명융합과학과,바이오식의과학전공,AAH3IHu/rucNOmmxbxnteFHK,korean,박사과정,2019,1R,19900120,2020,2R,4.26,7,46,48,자교,자교,10960000,260952
304,306,3661,AAECzK8g6M0Tk2RcpzkhOk4y,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,물과 환경전공,AAHpoiBed0t7EkFpb742P6Ls,korean,박사과정,2019,1R,19900110,2020,2R,3.5,7,45,47,타교,타교,98550000,2346429
305,307,3663,AAHuOTqbVS02UpNfsJJR5cR1,이과대학,자연과학,1,정원내신입학,졸업,물리학과,비선형동력학 및 생물물리학전공,AAHzkvOo/Qs7icJCcyFRJ62G,korean,박사과정,2018,1R,19850218,2020,2R,3.92,10,40,60,자교,자교,116321548,1938692
306,308,3680,AAH0FJ9M2z6XF2rbCVPodp4a,법과대학,인문·사회,1,정원내신입학,졸업,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,korean,박사과정,2019,1R,19810728,2020,2R,4.42,7,40,46.9,타교,타교,,0
307,309,3696,AAFmtMsOuRMFSxLM8Hdw2rIL,법과대학,인문·사회,1,정원내신입학,졸업,법학과,상법전공,AAEenTiTKmiqHkZTTSVZvia8,korean,박사과정,2019,1R,19780410,2020,2R,4.42,7,40,55.6,자교,자교,,0
308,310,3699,AAE9tKCMp+KzAI8RO5iTk4C6,법과대학,인문·사회,1,정원내신입학,졸업,법학과,사회법전공,AAHuFEroarQvf+h+mmKgS4Vl,korean,박사과정,2019,1R,19660606,2020,2R,4.33,7,36.1,58,자교,자교,,0
309,311,3703,AAGPxWojO/BL/S5M/hd+dwqT,이과대학,자연과학,1,외국인,졸업,수학과,응용수학전공,AAGbMxWo/7M3dKBe/o3hXGCG,foreigner,박사과정,2020,2R,19901116,2020,2R,4.04,4,90,0,타교,타교,23193000,966375
310,312,3716,AAEAhwlmk8D9MrH8JYQmDitQ,문과대학,인문·사회,1,정원내신입학,졸업,고전번역협동과정,고전번역전공,AAGwxjkOKTRiVepBGi3rjrP/,korean,박사과정,2019,1R,19820719,2020,2R,4.46,7,47,47,타교,타교,,0
311,313,3717,AAFsYNT3ezNooCUfzKZ46ZPz,문과대학,인문·사회,1,정원내신입학,졸업,고전번역협동과정,고전번역전공,AAESdTOWxCKs1NvnjEHOZSZR,korean,박사과정,2019,1R,19661228,2020,2R,4.33,7,49,49,타교,자교,3900000,92857
312,314,3718,AAEZRZZc5JUaAgkO+RAUadko,사범대학,인문·사회,2,정원내신입학,졸업,영어교육학과,영어교육학전공,AAF5As9uuNVqCXHp4R2bpnca,korean,박사과정,2020,1R,19820710,2020,2R,3.79,5,36,46.5,타교,타교,,0
313,315,3744,AAHZDWuVOSVg2G3mqtRMKig+,생명과학대학,자연과학,2,학연산협동과정,졸업,생명공학과,의약나노바이오시스템전공,AAEO7eR3iF66glPgIUiw8Cp7,korean,박사과정,2018,1R,19881116,2020,2R,4.21,9,47,49.16,타교,자교,,0
314,316,3748,AAEq73NK3NbWitLy/osJxi/C,문과대학,인문·사회,2,외국인,졸업,국어국문학과,현대문학전공,AAESZ4t8GQ7lIXygR1yNoFhx,foreigner,박사과정,2017,2R,19900822,2020,2R,4.31,10,94.6,,타교,자교,,0
315,317,3770,AAFOxtjTeABGbqaRWuRujADG,간호대학,자연과학,2,정원내신입학,졸업,간호학과,간호과학,AAEXVSScXR5V3wxOj2zYhXE/,korean,박사과정,2018,2R,19810906,2020,2R,4.46,9,39,54,타교,자교,21000000,388889
316,318,3771,AAE4azmF1os7/ZLO7DEhVw6J,의과대학,의학,1,정원내신입학,졸업,의학과,비뇨기과학전공,AAFdUlB5LdUMoOTTluHahK/L,korean,박사과정,2017,2R,19791121,2020,2R,4.08,10,46,46.67,자교,자교,500000,8333
317,319,3777,AAElWdqOlceTGYJ3aYiaoe6y,간호대학,자연과학,2,정원내신입학,졸업,간호학과,간호과학,AAGc0cnC3EtLobr2RoPQoYkV,korean,박사과정,2017,2R,19800716,2020,2R,4.29,10,54.33,39.67,타교,타교,3500000,58333
318,320,3797,AAHr62PjYXlz9GLSmGxBp7L2,의과대학,의학,1,정원내신입학,졸업,의학과,치과학전공,AAHAbtitzaU2ccYiOaEC/NEv,korean,박사과정,2019,1R,19830221,2020,2R,4.46,7,40.67,45.67,타교,타교,,0
319,321,3798,AAFq86EwRn0C4npRs+eFwiuc,의과대학,의학,2,정원내신입학,졸업,의학과,가정의학전공,AAFUbpFiu9PPE536VR0XDEHE,korean,박사과정,2019,1R,19810224,2020,2R,4.08,7,41,45,타교,타교,,0
320,322,3831,AAHSRNvk5bYaA2MF9ZqbTNEj,정보대학,공학,2,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAFSw8o2qTXjQ9zgZJbX8xop,korean,박사과정,2017,1R,19870205,2020,2R,4.07,11,49,44,타교,자교,142833904,2164150
321,323,3832,AAF15TCU/0itMvYbg/ixp5Nu,보건과학대학,자연과학,1,정원내신입학,졸업,의생명융합과학과,임상병리학전공,AAGFxHUzZDvvjh/+1lxEf1dw,korean,박사과정,2018,1R,19810627,2020,2R,4.08,9,38,48,타교,자교,,0
322,324,3833,AAEs3E+hW2mpQGS+evKZfl4w,보건과학대학,자연과학,1,학연산협동과정,졸업,의생명융합과학과,임상병리학전공,AAHWkyOWoBDEBjZH1TNXQnXj,korean,박사과정,2018,1R,19870119,2020,2R,4.38,9,35,46,타교,타교,20200000,374074
323,325,3834,AAHNpYuZTdExJmQfly+dmLIc,의과대학,자연과학,2,정원내신입학,졸업,의과학과,의생명과학전공,AAE8l4A/Yi6tn50GJ0JwUvik,korean,박사과정,2018,1R,19870219,2020,2R,4.21,9,45.3,46,타교,타교,70300000,1301852
324,326,3839,AAHnhukDINjVhioDnZRPdzY+,의과대학,의학,2,정원내신입학,졸업,의학과,병리학전공,AAH4/gQEDjwQzB8pPnDAjFfg,korean,박사과정,2020,1R,19900223,2020,2R,4.04,5,42.67,46.33,자교,자교,,0
325,327,3845,AAH7JuMxihkPF+LoadwsxwNl,생명과학대학,자연과학,1,정원내신입학,졸업,바이오시스템공학과,의생명시스템전공,AAG1S7s5O9eQsqqkXSfbs3bT,korean,박사과정,2018,1R,19770514,2020,2R,4.33,9,43,43,타교,타교,,0
326,328,3855,AAG8aWhCyxYuKK5FmkaVjRd6,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAEg0pRgP/AA4MDAFJDKct5i,korean,박사과정,2018,1R,19840709,2020,2R,3.38,9,57,38,자교,자교,61724000,1143037
327,329,3873,AAHe0NeF3Z4KLJWEfh0nchXG,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,컴퓨터교육전공,AAH1b9j04hmF6j4uo66J6gfA,korean,박사과정,2018,1R,19860830,2020,2R,4.11,9,46,47.3,타교,타교,100311779,1857626
328,330,3874,AAHWGo6FQHQE7mP+7y3Kjwwy,의과대학,의학,2,정원내신입학,졸업,의학과,병리학전공,AAGo64y8QlH5A/bD0p6XcjqY,korean,박사과정,2019,1R,19880906,2020,2R,4.08,7,40.33,45.67,타교,자교,,0
329,331,3875,AAGPGhXCjJRY4KyboPsmjxvB,생명과학대학,인문·사회,1,정원내신입학,졸업,식품자원경제학과,응용경제학전공,AAG7vHi2jIaUO13/QmqgSiQh,korean,박사과정,2017,1R,19860501,2020,2R,3.67,11,40.3,48,타교,자교,45899188,695442
330,332,3892,AAEsr85VW4eU0thprfRr55hz,공과대학,공학,2,정원내신입학,졸업,미세소자공학협동과정,마이크로소자전공,AAHCS8Vz8WAW5jcXZ96IK161,korean,박사과정,2018,1R,19900318,2020,2R,3.33,9,45,45,타교,타교,,0
331,333,3897,AAFr/09iER49y8xhFwp8tiOH,공과대학,공학,1,학연산협동과정,졸업,건축사회환경공학과,사회인프라전공,AAHVEHlNvzWQFCLtWNufAFQh,korean,박사과정,2018,2R,19700814,2020,2R,4.35,8,47.75,47.5,타교,타교,,0
332,334,3918,AAF9PwFJHljVQry1OM4aJf37,문과대학,인문·사회,2,정원내신입학,졸업,과학기술학협동과정,과학관리학전공,AAGMsQaKy5CVk05GkIlcvaqV,korean,박사과정,2018,2R,19830925,2020,2R,4.21,8,49,49,타교,자교,,0
333,335,3929,AAHO8aB5qSI+CJoiaMCvKleX,의과대학,자연과학,2,정원내신입학,졸업,의과학과,의공학전공,AAG+Qgg8+bCQsCugquebVs0b,korean,박사과정,2018,2R,19860930,2020,2R,4.17,8,45.67,42.67,자교,자교,82100000,1710417
334,336,3930,AAEIKPhGnOISQFZMfRov1EOr,의과대학,자연과학,1,정원내신입학,졸업,의과학과,의공학전공,AAHebfqxBsMenvQst1S9RRvA,korean,박사과정,2019,1R,19810921,2020,2R,4.08,7,44.33,46.67,자교,자교,7502400,178629
335,337,3936,AAHz4hWz2d8Ck8YdGvrQEzYd,공과대학,공학,2,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAF1qK1VjAd7Et0WDMAYCWmi,korean,박사과정,2018,1R,19880922,2020,2R,3.65,9,57,40,타교,타교,,0
336,338,3937,AAE0R8fNu+/jOjKUxlrZAn97,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGaCMeTjNaKuSWvzyinL5sl,korean,박사과정,2017,2R,19871108,2020,2R,3.83,10,55.67,36.33,타교,타교,100500000,1675000
337,339,3948,AAGI/b1mX1XSvxHly41Dyyn2,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,상담,AAEu64tmWkcTxGKM2cMCG/p4,korean,박사과정,2019,2R,19831029,2020,2R,4.42,6,44.73,42.33,자교,자교,41836000,1162111
338,340,3949,AAE1svpAvBBM5q4v0QaoAfHy,사범대학,인문·사회,1,정원내신입학,졸업,교육학과,교육행정학 및 고등교육학전공,AAEV5k8RJCCFDu5lVFsH/34q,korean,박사과정,2019,2R,19830925,2020,2R,4.33,6,45.31,44.67,타교,타교,,0
339,341,3955,AAEs+biK2b0sZrjgn6LosPxO,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAFhFZgfCHdQkb82RLLU/geO,korean,박사과정,2020,2R,19810830,2020,2R,4.46,4,48.5,48.3,자교,자교,,0
340,342,3981,AAHVR2klSVvRFmdM9RqfWyXl,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,박사과정,2018,1R,19891007,2020,2R,3.49,9,60,31,타교,타교,,0
341,343,3983,AAEMEfr20/EUtRszFSo9wtbk,문과대학,인문·사회,2,정원내신입학,졸업,중일어문학과,일본문학·문화전공,AAHgLYRPmydNMDs0N+9VBwtS,korean,박사과정,2018,1R,19870512,2020,2R,4.46,9,48.5,48.5,타교,자교,23709678,439068
342,344,3988,AAFJjF8YIJ3ko4Hyl7GEuqtT,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,상담,AAEu64tmWkcTxGKM2cMCG/p4,korean,박사과정,2019,2R,19871221,2020,2R,4.5,6,50,50,자교,자교,29319813,814439
343,345,4011,AAFLewcSlpAA8ub2/vykwW41,간호대학,자연과학,2,정원내신입학,졸업,간호학과,간호과학,AAE8UXP/pgNTZf3xH+YR2Wrp,korean,박사과정,2019,2R,19810317,2020,2R,4.21,6,55.33,39.67,타교,자교,,0
344,346,4018,AAE9fCVUFiGk9UfETu7k46WX,심리학부,인문·사회,1,정원내신입학,졸업,심리학과,행동인지신경과학전공,AAGeUiSntukypcGGkTvqQUo8,korean,박사과정,2018,2R,19840512,2020,2R,4.38,8,35.8,54,타교,자교,117888000,2456000
345,347,4020,AAE7BBPkUDyNhycf1YFwCQyo,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,교육심리학,AAFIOdodwck5qhMzqwc9TbGX,korean,박사과정,2017,1R,19881115,2020,2R,4.33,11,47.72,47.67,타교,타교,101768000,1541939
346,348,4021,AAHckyHDbecZ/MfCsLjSKSrl,법과대학,인문·사회,2,정원내신입학,졸업,법학과,법학원리전공,AAH7di6pMjVDZBupESPEVFLe,korean,박사과정,2018,2R,19890516,2020,2R,4.46,8,40,47.5,자교,자교,588500,12260
347,349,4029,AAHqKBv7XDPLZcjbYZhozoeB,생명과학대학,인문·사회,1,정원내신입학,졸업,식품자원경제학과,응용경제학전공,AAG7vHi2jIaUO13/QmqgSiQh,korean,박사과정,2019,1R,19810111,2020,2R,4.21,8,46,45.66,자교,자교,,0
348,350,4033,AAFZYJv31sgUEOvqe3y5afHc,의과대학,자연과학,2,정원내신입학,졸업,의학통계학협동과정,의학통계학전공,AAE5tw5ESrc4wYHTh6kDezo7,korean,박사과정,2018,1R,19791111,2020,2R,4.42,9,48,49,타교,자교,64150000,1187963
349,351,4035,AAEdSaoze84xtNfC1Di/13T/,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAHJbaJlFW9Mf4ji62hb+LRY,korean,박사과정,2019,1R,19860319,2020,2R,3.83,7,42.5,43,타교,타교,,0
350,352,4036,AAGDYXAKc4rH0+/BPx2pvPNS,문과대학,인문·사회,1,정원내신입학,졸업,국어국문학과,고전문학전공,AAEqhKHlY3Zx6kIkhNVGJhuT,korean,박사과정,2019,2R,19861016,2020,2R,4.04,6,45,45,타교,자교,,0
351,353,4050,AAFkSEXRhdPz6/vLkyEbRbDu,문과대학,인문·사회,2,정원내신입학,졸업,중일어문학과,일본근현대문학·문화전공,AAHgLYRPmydNMDs0N+9VBwtS,korean,박사과정,2017,2R,19880109,2020,1R,4.5,9,50,49,타교,자교,43410863,803905
352,354,4051,AAGGzKLj7iEtc7TRxmG84pZJ,생명과학대학,자연과학,1,정원내신입학,졸업,환경생태공학과,환경계획및조경학전공,AAGIv80OQ/hZbpSix5nrdVb2,korean,박사과정,2017,2R,19821202,2020,1R,4.38,9,46.33,47,타교,타교,93916191,1739189
353,355,4061,AAELF5jocKHfbTsbSnPk7tqR,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAGdCALv8tDzVS5bGNFahoAe,korean,박사과정,2017,2R,19871209,2020,1R,4.01,9,53.33,36.67,타교,타교,,0
354,356,4069,AAGTLJaJ67yo/G80pCa51yt5,사범대학,인문·사회,2,외국인,졸업,영어교육학과,영어교육학전공,AAFMLmLk/y26MpqnTosgYv4h,foreigner,박사과정,2018,2R,19911220,2020,1R,4.46,7,98,,타교,자교,,0
355,357,4075,AAFgVNPkSL6a6YO0kaYt4xks,의과대학,의학,1,정원내신입학,졸업,의학과,내과학전공,AAEfhZ1FLLhHZqQjThs2j/sG,korean,박사과정,2020,1R,19870423,2020,2R,3.92,5,42.1,48,자교,자교,,0
356,358,4076,AAGLEhi7YhgGgfx0JOwnm8w/,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAF5ukSjmVhKqW326vTF81ef,korean,박사과정,2017,1R,19871028,2020,1R,4.17,10,44,45.33,타교,타교,110969100,1849485
357,359,4077,AAEbycIc0Q/VCDb96NescihI,의과대학,자연과학,1,정원내신입학,졸업,의과학과,의생명과학전공,AAHZnsFG6QcJCP1NYAbkK1zX,korean,박사과정,2017,1R,19860226,2020,1R,4.46,10,47,46.3,자교,자교,140000,2333
358,360,4083,AAG95lUzK+BpFmOji1ESrGG9,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAHgUVNRwv/2JnLflHfEFa8n,korean,박사과정,2017,1R,19831212,2020,1R,3.39,10,49,31.5,타교,타교,,0
359,361,4084,AAFRw1ymnkd6k+MeTAvEFxwT,문과대학,인문·사회,1,정원내신입학,졸업,과학기술학협동과정,과학관리학전공,AAFmghpMMALGcGkvPkDednPJ,korean,박사과정,2019,2R,19750102,2020,1R,4.38,5,48.5,49,타교,타교,,0
360,362,4086,AAFIT1g9buAhZrUyJu/hK1qF,생명과학대학,자연과학,1,외국인,졸업,환경생태공학과,환경계획및조경학전공,AAGIv80OQ/hZbpSix5nrdVb2,foreigner,박사과정,2019,2R,19870101,2020,1R,4.21,5,93,,타교,타교,54757200,1825240
361,363,4091,AAHc1rOQdW61rQCJibP/PqXa,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,전기에너지,AAFa0n41YacK09cpuBFoETAk,korean,박사과정,2019,1R,19831227,2020,1R,4.15,6,46,47,자교,자교,,0
362,364,4092,AAE4eSjMT0aN2BPVmEjoLiEc,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,건설시스템 경영 및 관리,AAHpBFe+EZ/b+4BrGFPFBGbo,korean,박사과정,2017,1R,19861218,2020,1R,4.36,10,45.67,46,타교,자교,144601130,2410019
363,365,4093,AAEz41pt2lfkZp+ojmMlkzoi,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,물과 환경전공,AAERHrdcBrOvIerqQuy+uKnG,korean,박사과정,2017,1R,19890215,2020,1R,3.88,10,48,43,타교,타교,5500000,91667
364,366,4099,AAFfuqAw+sGqZpKMFYIX0xRJ,미디어학부,인문·사회,2,정원내신입학,졸업,언론학과,언론학전공,AAH7PL1Yp+oJ1qJfXcGJ1dem,korean,박사과정,2017,1R,19801010,2020,1R,4.35,10,48,47,자교,자교,2400000,40000
365,367,4104,AAGN6VTF2zFx2cRUMB11+58o,사범대학,인문·사회,1,정원내신입학,졸업,교육학과,교육과정학,AAG/q/7EFVvdlEHZn04XE8Vy,korean,박사과정,2018,1R,19830908,2020,1R,4.29,8,47.67,48,타교,자교,6223900,129665
366,368,4114,AAGF8CCRjERGhXIfltW5JV/m,보건과학대학,공학,1,정원내신입학,졸업,바이오융합공학과,바이오융합공학전공,AAFs9+l6a/a8qr925OtyHe9U,korean,박사과정,2018,2R,19841102,2020,1R,4.13,7,46,44,타교,자교,67840000,1615238
367,369,4115,AAGM2jBmhYfNwpoAABxMJLbH,정보대학,공학,1,외국인,졸업,컴퓨터학과,소프트웨어전공,AAHW/nJYEE7Q/Lg+jCWZCS2V,foreigner,박사과정,2018,2R,19790501,2020,1R,4.38,7,97,,타교,타교,46805000,1114405
368,370,4117,AAF98lvEQ3TTydoweDCXWyKr,공과대학,공학,1,학연산협동과정,졸업,전기전자공학과,신호 및 멀티미디어전공,AAFptwmanjlLzXaPDP6w+HhG,korean,박사과정,2017,1R,19800815,2020,1R,4.33,10,49.2,48.3,타교,타교,22000000,366667
369,371,4128,AAHxUQDlKxxUrAHOuWj17Dz5,문과대학,인문·사회,2,정원내신입학,졸업,비교문학비교문화협동과정,비교문학비교문화이론,AAGLaeSTsCw4zS02lNT3dm4I,korean,박사과정,2017,1R,19890422,2020,1R,4.38,10,50,49,타교,자교,22600000,376667
370,372,4164,AAFY5npYV6vml7wTuoTexnec,보건과학대학,공학,1,정원내신입학,졸업,바이오융합공학과,바이오융합공학전공,AAGMPNK/yV9wphminTE1HPug,korean,박사과정,2017,2R,19860704,2020,1R,4.2,9,43,44,타교,타교,119250000,2208333
371,373,4165,AAHuWcGY8QIqVwkHeqxPJVha,보건과학대학,공학,1,정원내신입학,졸업,바이오융합공학과,바이오융합공학전공,AAGMPNK/yV9wphminTE1HPug,korean,박사과정,2017,2R,19830420,2020,1R,3.96,9,46,47,타교,자교,115810000,2144630
372,374,4166,AAH185KdxFWpvjy4sJYFQ2zH,보건과학대학,공학,1,정원내신입학,졸업,바이오융합공학과,바이오융합공학전공,AAEzq7uArDNPbmNQXuBHS1dr,korean,박사과정,2017,2R,19690929,2020,1R,4.3,9,41,40,타교,타교,102176435,1892156
373,375,4171,AAHDX/NsYQqD8lqTljOnKnEi,생명과학대학,자연과학,1,정원내신입학,졸업,바이오시스템공학과,의생명시스템전공,AAG1S7s5O9eQsqqkXSfbs3bT,korean,박사과정,2017,2R,19740227,2020,1R,4.42,9,47,46,타교,타교,,0
374,376,4196,AAGMSnXupWU/DiRRRGsSbFy5,법과대학,인문·사회,1,정원내신입학,졸업,법학과,상법전공,AAGP9smC3RzjDYZ5+EFbUNse,korean,박사과정,2019,2R,19701121,2020,1R,4.46,5,38,57.7,자교,타교,,0
375,377,4242,AAFNfTcwEvEExH2cdirZ1b1O,미디어학부,인문·사회,1,정원내신입학,졸업,언론학과,언론학전공,AAHwrdUcMDkb/bundtP08/2H,korean,박사과정,2017,2R,19680514,2020,1R,4.27,9,43,47,자교,자교,1320000,24444
376,378,4247,AAG/GUnkXy7xRJ0GV7auCDJn,의과대학,자연과학,1,정원내신입학,졸업,보건학협동과정,보건정책및병원관리전공,AAFiFf5hxLTXSf8WauWM+tMa,korean,박사과정,2019,2R,19840805,2020,1R,4.17,5,45.33,46.67,자교,자교,4812500,160417
377,379,4281,AAF3FB1munfd7ZfEhlp9IMwf,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAGng2Xk5q/nlflQ02KiFiAY,korean,박사과정,2019,2R,19880619,2021,1R,3.92,8,59,40,타교,타교,35680000,743333
378,380,4295,AAHl6SmzP611T/5y9lJ2MMpf,문과대학,인문·사회,2,정원내신입학,졸업,국어국문학과,국어학전공,AAHYvfgFUDoHHKEIqer2mYQR,korean,박사과정,2017,1R,19891217,2021,1R,4.38,12,45.8,47,자교,자교,51049377,709019
379,381,4296,AAFc/a3SFH28NJ/8w6/NMQ8/,문과대학,인문·사회,1,정원내신입학,졸업,국어국문학과,고전문학전공,AAHSE501xT5Ju02YrE6lr+xO,korean,박사과정,2017,1R,19870505,2021,1R,4.46,12,45,46.3,타교,자교,14400000,200000
380,382,4300,AAHrWwwGI+7yZKtsdXodjf0i,심리학부,인문·사회,2,정원내신입학,졸업,심리학과,임상 및 상담심리학전공,AAHuy9NElO+q8TW82Fn/fma7,korean,박사과정,2019,1R,19840328,2021,1R,4.21,8,40,55.2,자교,자교,13500000,281250
381,383,4307,AAEdFH9Stv4RZ1BoUdDsOexD,생명과학대학,자연과학,1,외국인,졸업,환경생태공학과,환경계획및조경학전공,AAGOspWKpjwv00sPBrh+ZRe+,foreigner,박사과정,2018,2R,19881117,2021,1R,4.13,9,96,,타교,자교,134962255,2499301
382,384,4313,AAH59cSITySsX+9n92v/y/qc,정경대학,인문·사회,1,군위탁생,졸업,통계학과,응용통계학전공,AAGCbBb+i4VGljagiYgMsEFF,korean,박사과정,2019,1R,19840228,2021,1R,4,8,41,40,타교,타교,,0
383,385,4316,AAGXclvsixOHCbn7YL4gCU/A,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,korean,박사과정,2021,1R,19880202,2021,1R,4.35,4,48.44,42,타교,자교,13016000,542333
384,386,4317,AAF6H/BXEJDuAN7cJypBmlNO,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,박사과정,2019,1R,19871003,2021,1R,3.59,9,55.67,36.33,타교,타교,,0
385,387,4335,AAHj9pd3QhWSecuYZxlGtMRp,문과대학,인문·사회,2,정원내신입학,졸업,국어국문학과,한문학전공,AAGwxjkOKTRiVepBGi3rjrP/,korean,박사과정,2018,2R,19880425,2021,1R,4.34,9,47,45,자교,자교,18000000,333333
386,388,4337,AAGNfoVNZByqKBsV7D9sVOFv,사범대학,인문·사회,1,정원내신입학,졸업,교육학과,상담,AAHyB+Q/8ITZe6bVxE5awfzx,korean,박사과정,2018,2R,19870920,2021,1R,3.83,9,44.17,40,타교,자교,30300000,561111
387,389,4342,AAEdnB7Nb4IR6k9D/yeKd9rb,생명과학대학,자연과학,1,정원내신입학,졸업,생명공학과,시스템식품생명공학전공,AAHECUxqFpXUf9CGdHkhqPtY,korean,박사과정,2019,1R,19890218,2021,1R,4.31,8,49.03,48,자교,자교,96310661,2006472
388,390,4346,AAFgn3qyHUht8xTeDGGHBXmh,공과대학,공학,1,정원내신입학,졸업,마이크로/나노시스템협동과정,마이크로/나노시스템협동과정전공,AAFj8wKRZTXkoQ3FcBubZYe+,korean,박사과정,2018,1R,19850217,2021,1R,4.21,10,44,46,타교,타교,86932816,1448880
389,391,4350,AAGsLj9685ZylgizK1o4fbAS,미디어학부,인문·사회,2,정원내신입학,졸업,언론학과,언론학전공,AAGcmR6EnibxscgEXEuQsojn,korean,박사과정,2019,1R,19840928,2021,1R,3.88,10,38,46,타교,자교,9360000,156000
390,392,4361,AAFrATaA/NJMemEzse6xb2H/,보건과학대학,자연과학,1,정원내신입학,졸업,의생명융합과학과,임상병리학전공,AAH1h5KOstPwZ0AZ+biDp4Gz,korean,박사과정,2017,1R,19870416,2021,1R,4.42,12,47,47,자교,자교,11575000,160764
391,393,4376,AAGNJGGkMaeiiUl+bB9JVNf5,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,korean,박사과정,2017,1R,19870920,2021,1R,3.96,12,50,50,자교,자교,,0
392,394,4379,AAF06nSX+4c/gdmx3sUHr/Fb,경영대학,인문·사회,2,외국인,졸업,경영학과,LSOM전공,AAEmDg92jBLtR9R6T5Dyt4SV,foreigner,박사과정,2017,2R,19871018,2021,1R,4.04,11,93.22,,타교,타교,,0
393,395,4391,AAE5Rfa8i6lPvbfZ19o1vz/F,생명과학대학,자연과학,1,정원내신입학,졸업,생명공학과,시스템식품생명공학전공,AAGI3mO4lvJLcU0bQdtgmrTe,korean,박사과정,2019,1R,19730731,2021,1R,4.24,8,40.7,49,타교,타교,,0
394,396,4400,AAFoo9flssm5F0oBtOVZWnFl,의과대학,의학,1,정원내신입학,졸업,의학과,치과학전공,AAFv3KlN8abBOBJzVDS16gDV,korean,박사과정,2017,1R,19671019,2021,1R,4.29,12,40,45.67,타교,자교,,0
395,397,4404,AAEA2Hdumz2fRYdIEbgp+qJN,문과대학,인문·사회,2,정원내신입학,졸업,중일어문학과,일본문학·문화전공,AAFjbK1cPIRsfjtFVHiPphd6,korean,박사과정,2018,2R,19890101,2021,1R,4.42,9,50,50,타교,자교,28745162,532318
396,398,4406,AAHuaKlZHypKODIpDhBvCxfe,이과대학,자연과학,1,정원내신입학,졸업,수학과,응용수학전공,AAGbMxWo/7M3dKBe/o3hXGCG,korean,박사과정,2021,1R,19910227,2021,1R,4.25,4,45,48,타교,자교,47600000,1983333
